400.000	2.284
401.505	2.217
403.010	2.284
404.515	2.284
406.020	2.351
407.525	2.351
409.030	2.351
410.535	2.351
412.040	2.418
413.545	2.351
415.050	2.418
416.555	2.418
418.060	2.553
419.565	2.620
421.070	2.553
422.575	2.553
424.080	2.553
425.585	2.553
427.090	2.553
428.595	2.553
430.100	2.620
431.605	2.620
433.110	2.687
434.615	2.687
436.120	2.754
437.625	2.889
439.130	3.023
440.635	3.157
442.140	3.225
443.645	3.292
445.151	3.964
446.656	4.031
448.161	4.232
449.666	4.367
451.171	4.434
452.676	4.568
454.181	4.702
455.686	4.837
457.191	4.837
458.696	4.837
460.201	4.904
461.706	4.904
463.211	5.038
464.716	5.307
466.221	5.576
467.726	6.113
469.231	6.718
470.736	7.524
472.241	8.397
473.746	9.607
475.251	10.278
476.756	11.219
478.261	11.958
479.766	12.965
481.271	14.040
482.776	14.981
484.281	16.257
485.786	17.399
487.291	19.012
488.796	20.355
490.301	21.833
491.806	22.841
493.311	24.251
494.816	25.393
496.321	26.603
497.826	27.812
499.331	28.618
500.836	29.693
502.341	30.701
503.846	31.977
505.351	33.052
506.856	34.127
508.361	35.806
509.866	36.679
511.371	37.553
512.876	37.889
514.381	38.157
515.886	38.493
517.391	38.896
518.896	39.367
520.401	39.971
521.906	40.845
523.411	41.718
524.916	42.860
526.421	44.271
527.926	45.413
529.431	46.219
530.936	46.823
532.441	47.092
533.946	47.159
535.452	46.756
536.957	46.152
538.462	45.144
539.967	44.539
541.472	44.539
542.977	44.875
544.482	45.144
545.987	45.413
547.492	45.480
548.997	45.480
550.502	45.345
552.007	45.010
553.512	44.607
555.017	43.800
556.522	42.927
558.027	41.718
559.532	40.576
561.037	39.031
562.542	38.157
564.047	37.351
565.552	36.545
567.057	36.209
568.562	36.075
570.067	35.940
571.572	35.605
573.077	35.269
574.582	34.731
576.087	33.858
577.592	32.917
579.097	31.641
580.602	31.104
583.612	27.207
585.117	26.334
586.622	24.722
588.127	22.908
589.632	21.430
591.137	19.885
592.642	18.608
594.147	17.601
595.652	16.392
597.157	15.451
598.662	14.309
600.167	13.436
601.672	12.428
603.177	11.286
604.682	10.278
606.187	9.674
607.692	8.599
609.197	7.994
610.702	7.054
612.207	6.382
613.712	5.912
615.217	5.374
616.722	4.971
618.227	4.635
619.732	4.299
621.237	4.165
622.742	4.031
624.247	3.964
625.753	3.896
627.258	3.829
628.763	3.829
630.268	3.762
631.773	3.695
633.278	3.628
634.783	3.560
636.288	3.426
637.793	3.292
639.298	3.090
640.803	3.023
642.308	2.889
643.813	2.754
645.318	2.687
646.823	2.553
648.328	2.418
649.833	2.351
651.338	2.351
652.843	2.351
654.348	2.418
655.853	2.486
657.358	2.553
658.863	2.687
660.368	2.821
661.873	3.023
663.378	3.157
664.883	3.292
666.388	3.426
667.893	3.628
669.398	3.762
670.903	4.031
672.408	4.165
673.913	4.232
675.418	4.434
676.923	4.568
678.428	4.770
679.933	4.971
681.438	5.307
682.943	5.509
684.448	5.845
685.953	6.248
687.458	6.651
688.963	7.121
690.468	7.524
691.973	8.129
693.478	8.666
694.983	9.136
696.488	9.741
697.993	10.144
699.498	10.614
701.003	11.017
702.508	11.219
704.013	11.353
705.518	11.353
707.023	11.286
708.528	11.084
710.033	10.950
711.538	10.749
713.043	10.547
714.548	10.345
716.054	10.211
717.559	10.010
719.064	9.942
